,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
294,Other,Married,Unknown or not provided,Female,Single Family Residence,54.0,1042000.0,1914.0,32.0
295,Western European,Married,Husband and wife,Male,Single Family Residence,55.0,1514000.0,1968.0,32.0
296,East Asian,Married,Husband and wife,Female,Single Family Residence,53.0,559000.0,1948.0,32.0
297,Western European,Married,Husband and wife,Female,Single Family Residence,57.0,1985000.0,2006.0,10.0
298,East Asian,Married,Husband and wife,Female,Single Family Residence,54.0,1349000.0,1940.0,32.0
299,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,1137000.0,1949.0,32.0
300,Eastern European,Married,Husband and wife,Female,Single Family Residence,60.0,1547000.0,1926.0,32.0
301,Western European,Married,Husband and wife,Female,Single Family Residence,53.0,1076000.0,1942.0,33.0
302,Western European,Married,Husband and wife,Female,Single Family Residence,53.0,1435000.0,2008.0,8.0
303,Western European,Single,Unknown or not provided,Female,Single Family Residence,57.0,576000.0,1941.0,32.0
304,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,1151000.0,1941.0,33.0
305,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,1137000.0,1949.0,32.0
306,Other,Married,Unknown or not provided,Female,Single Family Residence,54.0,1042000.0,1914.0,32.0
307,Western European,Married,Unmarried Man,Male,Single Family Residence,91.0,693000.0,1956.0,33.0
308,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,1151000.0,1941.0,33.0
309,Western European,Married,Husband and wife,Male,Single Family Residence,55.0,1514000.0,1968.0,32.0
310,Other,Married,Husband and wife,Female,Single Family Residence,58.0,1266000.0,1941.0,33.0
311,Western European,Married,Husband and wife,Male,Single Family Residence,50.0,5555000.0,1917.0,4.0
312,East Asian,Married,Husband and wife,Female,Single Family Residence,53.0,559000.0,1948.0,32.0
313,Western European,Unknown,Unmarried,Female,Single Family Residence,71.0,1837000.0,2010.0,5.0
314,East Asian,Married,Husband and wife,Female,Single Family Residence,56.0,816000.0,1945.0,32.0
315,Western European,Married,Unknown or not provided,Male,Single Family Residence,65.0,981000.0,1946.0,33.0
316,Western European,Separated,Husband and wife,Female,Single Family Residence,66.0,990000.0,1989.0,27.0
317,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,88.0,695000.0,1919.0,32.0
318,Western European,Single,Revocable Trust,Female,Single Family Residence,66.0,995000.0,2001.0,14.0
319,Western European,Married,Personal Trust,Female,Single Family Residence,95.0,382000.0,1949.0,32.0
320,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
321,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
322,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
323,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
324,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
325,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
326,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
327,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
328,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
329,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
330,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
331,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,288000.0,1943.0,17.0
332,East Asian,Single,Husband and wife,Male,Single Family Residence,46.0,980000.0,1948.0,4.0
333,Western European,Married,Husband and wife,Male,Single Family Residence,55.0,613000.0,1907.0,32.0
334,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
335,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
336,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
337,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
338,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
339,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
340,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
341,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
342,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
343,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
344,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
345,Western European,Married,Unknown or not provided,Female,Single Family Residence,30.0,389000.0,1908.0,32.0
346,Unknown,Unknown,Unmarried,Unknown,"Triplex (3 units, any combination)",62.3489336492891,1019000.0,1924.0,33.0
347,Western European,Married,Husband and wife,Male,Single Family Residence,50.0,977000.0,1907.0,32.0
348,Western European,Unknown,Single Woman,Female,Condominium,62.3489336492891,468000.0,1992.0,23.223021582733814
349,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
350,Western European,Married,Husband and wife,Male,Single Family Residence,61.0,998000.0,1923.0,32.0
351,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
352,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
353,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
354,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
355,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
356,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
357,Western European,Married,Husband and wife,Male,Single Family Residence,61.0,998000.0,1923.0,32.0
358,Other,Married,Unknown or not provided,Female,Single Family Residence,62.3489336492891,1724000.0,1904.0,33.0
359,Jewish,Married,Husband and wife,Female,Single Family Residence,67.0,1013000.0,1924.0,33.0
360,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,2132000.0,1921.0,3.0
361,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,452000.0,1908.0,32.0
362,Western European,Married,Husband and wife,Female,Single Family Residence,68.0,1333000.0,1941.0,32.0
363,Western European,Single,Husband and wife,Male,Single Family Residence,60.0,896000.0,1923.0,33.0
364,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
365,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
366,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,553000.0,1910.0,33.0
367,Jewish,Single,Husband and wife,Unknown,Single Family Residence,24.0,2888000.0,1914.0,33.0
368,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
369,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
370,Jewish,Single,Husband and wife,Unknown,Single Family Residence,24.0,2888000.0,1914.0,33.0
371,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,553000.0,1910.0,33.0
372,Western European,Unknown,Husband and wife,Female,Single Family Residence,27.0,753000.0,1922.0,32.0
373,Western European,Married,Husband and wife,Female,Single Family Residence,70.0,1699000.0,1909.0,33.0
374,Other,Single,Husband and wife,Female,Single Family Residence,65.0,1006000.0,1979.0,33.0
375,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,452000.0,1908.0,32.0
376,African American,Married,Husband and wife,Male,Single Family Residence,42.0,1116000.0,1912.0,33.0
377,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,2132000.0,1921.0,3.0
378,Western European,Married,Husband and wife,Male,Single Family Residence,62.0,767000.0,1908.0,33.0
379,Western European,Single,Unmarried,Female,Single Family Residence,46.0,558000.0,1918.0,32.0
380,Western European,Single,Unknown or not provided,Female,Single Family Residence,71.0,1105000.0,1902.0,33.0
381,Western European,Married,Husband and wife,Female,Single Family Residence,64.0,781000.0,1913.0,32.0
382,Other,Single,Husband and wife,Female,Single Family Residence,63.0,605000.0,1903.0,33.0
383,Western European,Married,Husband and wife,Female,Single Family Residence,50.0,1102000.0,1950.0,33.0
384,Western European,Unknown,Husband and wife,Female,Single Family Residence,56.0,738000.0,1925.0,32.0
385,Western European,Married,Husband and wife,Female,Single Family Residence,51.0,822000.0,1950.0,32.0
386,Western European,Married,Husband and wife,Female,Single Family Residence,61.0,551000.0,1931.0,32.0
387,Western European,Married,Husband and wife,Female,Single Family Residence,85.0,1225000.0,1950.0,32.0
388,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,516000.0,1947.0,32.0
389,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,1109000.0,1962.0,33.0
390,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,56.0,1590000.0,1942.0,33.0
391,Jewish,Married,Husband and wife,Male,Single Family Residence,59.0,838000.0,1919.0,32.0
392,Western European,Married,Unknown or not provided,Female,Single Family Residence,50.0,1255000.0,1936.0,32.0
393,Other,Married,Unknown or not provided,Male,Single Family Residence,62.0,575000.0,1919.0,33.0
394,Western European,Married,Husband and wife,Male,Single Family Residence,60.0,845000.0,1941.0,33.0
395,Other,Married,Husband and wife,Female,Single Family Residence,55.0,537000.0,1958.0,32.0
396,Other,Married,Husband and wife,Male,Single Family Residence,53.0,617000.0,1953.0,32.0
397,Western European,Separated,Unknown or not provided,Male,Single Family Residence,40.0,468000.0,1935.0,33.0
398,Western European,Separated,Unknown or not provided,Male,Single Family Residence,40.0,468000.0,1935.0,33.0
399,Western European,Married,Husband and wife,Female,Single Family Residence,50.0,1102000.0,1950.0,33.0
400,Western European,Married,Husband and wife,Male,Single Family Residence,60.0,761000.0,1926.0,32.0
401,Western European,Married,Husband and wife,Male,Single Family Residence,60.0,567000.0,1910.0,32.0
402,Other,Married,Unknown or not provided,Male,Single Family Residence,62.0,575000.0,1919.0,33.0
403,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,535000.0,1924.0,32.0
404,Jewish,Married,Husband and wife,Female,Single Family Residence,44.0,608000.0,1950.0,11.0
405,Other,Married,Husband and wife,Male,Single Family Residence,53.0,617000.0,1953.0,32.0
406,Western European,Married,Unknown or not provided,Female,Single Family Residence,50.0,1255000.0,1936.0,32.0
407,Jewish,Married,Husband and wife,Male,Single Family Residence,59.0,838000.0,1919.0,32.0
408,Western European,Married,Husband and wife,Female,Single Family Residence,61.0,551000.0,1931.0,32.0
409,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,908000.0,1968.0,32.0
410,Western European,Married,Husband and wife,Female,Single Family Residence,81.0,738000.0,1926.0,33.0
411,Western European,Married,Husband and wife,Female,Single Family Residence,59.0,914000.0,1950.0,33.0
412,Western European,Married,Husband and wife,Female,Single Family Residence,54.0,688000.0,1925.0,33.0
413,Western European,Married,Husband and wife,Female,Single Family Residence,85.0,1225000.0,1950.0,32.0
414,Western European,Married,Unknown or not provided,Female,Single Family Residence,53.0,527000.0,1925.0,32.0
415,Scandinavian,Single,Unmarried,Female,Single Family Residence,67.0,473000.0,1940.0,32.0
416,Other,Single,Husband and wife,Female,Single Family Residence,63.0,605000.0,1903.0,33.0
417,African American,Single,Unmarried,Male,Single Family Residence,59.0,514000.0,1926.0,32.0
418,Western European,Married,Husband and wife,Female,Single Family Residence,59.0,598000.0,1953.0,32.0
419,Western European,Unknown,Husband and wife,Male,Condominium,62.3489336492891,406000.0,2006.0,23.223021582733814
420,East Asian,Single,Husband and wife,Female,Single Family Residence,53.0,1087000.0,1951.0,33.0
421,Western European,Married,Husband and wife,Male,Single Family Residence,60.0,761000.0,1926.0,32.0
422,Western European,Married,Husband and wife,Male,Single Family Residence,57.0,1521000.0,1949.0,1.0
423,East Asian,Unknown,Husband and wife,Female,Single Family Residence,52.0,643000.0,1939.0,32.0
424,Western European,Married,Husband and wife,Female,Single Family Residence,59.0,914000.0,1950.0,33.0
425,Western European,Married,Husband and wife,Male,Single Family Residence,52.0,411000.0,1910.0,32.0
426,Western European,Married,Husband and wife,Female,Single Family Residence,54.0,688000.0,1925.0,33.0
427,Western European,Married,Husband and wife,Female,Single Family Residence,81.0,738000.0,1926.0,33.0
428,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,535000.0,1924.0,32.0
429,Middle Eastern,Married,Husband and wife,Female,Single Family Residence,52.0,1340000.0,1942.0,32.0
430,Jewish,Married,Husband and wife,Female,Single Family Residence,57.0,1637000.0,1948.0,33.0
431,Western European,Married,Husband and wife,Male,Single Family Residence,60.0,567000.0,1910.0,32.0
432,Western European,Married,Husband and wife,Female,Single Family Residence,52.0,908000.0,1968.0,32.0
433,Jewish,Married,Husband and wife,Female,Single Family Residence,44.0,608000.0,1950.0,11.0
434,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,647000.0,1919.0,32.0
435,Western European,Married,Husband and wife,Male,Single Family Residence,56.0,647000.0,1919.0,32.0
